0.00000000	1.00067654
0.02020202	1.00067654
0.04040404	1.00084223
0.06060606	1.00120176
0.08080808	1.00181360
0.10101010	1.00277077
0.12121212	1.00420670
0.14141414	1.00630197
0.16161616	1.00929112
0.18181818	1.01346816
0.20202020	1.01918930
0.22222222	1.02687119
0.24242424	1.03698289
0.26262626	1.05003030
0.28282828	1.06653212
0.30303030	1.08698755
0.32323232	1.11183705
0.34343434	1.14141877
0.36363636	1.17592467
0.38383838	1.21536109
0.40404040	1.25951887
0.42424242	1.30795790
0.44444444	1.36000952
0.46464646	1.41479847
0.48484848	1.47128346
0.50505051	1.52831316
0.52525253	1.58469193
0.54545455	1.63924843
0.56565657	1.69089939
0.58585859	1.73870172
0.60606061	1.78188758
0.62626263	1.81987950
0.64646465	1.85228524
0.66666667	1.87887507
0.68686869	1.89954603
0.70707071	1.91427953
0.72727273	1.92309909
0.74747475	1.92603469
0.76767677	1.92309909
0.78787879	1.91427953
0.80808081	1.89954603
0.82828283	1.87887507
0.84848485	1.85228524
0.86868687	1.81987950
0.88888889	1.78188758
0.90909091	1.73870172
0.92929293	1.69089939
0.94949495	1.63924843
0.96969697	1.58469193
0.98989899	1.52831316
1.01010101	1.47128346
1.03030303	1.41479847
1.05050505	1.36000952
1.07070707	1.30795790
1.09090909	1.25951887
1.11111111	1.21536109
1.13131313	1.17592467
1.15151515	1.14141876
1.17171717	1.11183703
1.19191919	1.08698752
1.21212121	1.06653204
1.23232323	1.05003015
1.25252525	1.03698258
1.27272727	1.02687058
1.29292929	1.01918811
1.31313131	1.01346584
1.33333333	1.00928670
1.35353535	1.00629368
1.37373737	1.00419141
1.39393939	1.00274304
1.41414141	1.00176412
1.43434343	1.00111498
1.45454545	1.00069257
1.47474747	1.00042282
1.49494949	1.00025372
1.51515152	1.00014966
1.53535354	1.00008679
1.55555556	1.00004948
1.57575758	1.00002774
1.59595960	1.00001529
1.61616162	1.00000829
1.63636364	1.00000442
1.65656566	1.00000232
1.67676768	1.00000120
1.69696970	1.00000061
1.71717172	1.00000030
1.73737374	1.00000015
1.75757576	1.00000007
1.77777778	1.00000003
1.79797980	1.00000002
1.81818182	1.00000001
1.83838384	1.00000000
1.85858586	1.00000000
1.87878788	1.00000000
1.89898990	1.00000000
1.91919192	1.00000000
1.93939394	1.00000000
1.95959596	1.00000000
1.97979798	1.00000000
2.00000000	1.00000000
